case,event,startTime,completeTime
Case817,A11,2008/12/16 15:36,2008/12/16 15:36
Case817,A5,2008/12/16 17:19,2008/12/16 17:19
Case817,A6,2008/12/16 17:19,2008/12/16 17:19
Case817,A1,2008/12/16 17:20,2008/12/16 17:20
Case817,A6,2008/12/16 17:20,2008/12/16 17:20
Case817,A4,2008/12/16 17:20,2008/12/16 17:20
Case817,A5,2008/12/16 17:22,2008/12/16 17:22
Case817,A6,2008/12/16 17:22,2008/12/16 17:22
Case817,A7,2008/12/16 17:26,2008/12/16 17:26
Case817,A8,2008/12/22 6:03,2008/12/22 6:03
Case817,A9,2008/12/22 6:03,2008/12/22 6:03
Case818,A10,1970/12/3 0:47,1970/12/3 0:47
Case818,A1,2008/9/10 22:37,2008/9/10 22:37
Case818,A2,2008/9/10 22:37,2008/9/10 22:37
Case818,A3,2008/9/10 22:37,2008/9/10 22:37
Case818,A4,2008/9/10 22:38,2008/9/10 22:38
Case818,A5,2008/9/11 13:28,2008/9/11 13:28
Case818,A6,2008/9/11 13:28,2008/9/11 13:28
Case818,A7,2008/10/10 13:45,2008/10/10 13:45
Case818,A8,2008/10/16 5:00,2008/10/16 5:00
Case818,A9,2008/10/16 5:00,2008/10/16 5:00
Case819,A10,1970/12/3 0:47,1970/12/3 0:47
Case819,A1,2008/1/10 19:18,2008/1/10 19:18
Case819,A2,2008/1/10 19:18,2008/1/10 19:18
Case819,A3,2008/1/10 19:18,2008/1/10 19:18
Case819,A5,2008/1/10 19:19,2008/1/10 19:19
Case819,A6,2008/1/10 19:19,2008/1/10 19:19
Case819,A7,2008/1/10 19:19,2008/1/10 19:19
Case819,A8,2008/1/16 6:22,2008/1/16 6:22
Case819,A9,2008/1/16 6:22,2008/1/16 6:22
Case820,A10,1970/12/3 0:47,1970/12/3 0:47
Case820,A1,2008/4/10 18:22,2008/4/10 18:22
Case820,A2,2008/4/10 18:22,2008/4/10 18:22
Case820,A3,2008/4/10 18:22,2008/4/10 18:22
Case820,A4,2008/4/10 18:23,2008/4/10 18:23
Case820,A5,2008/4/10 18:29,2008/4/10 18:29
Case820,A6,2008/4/10 18:29,2008/4/10 18:29
Case820,A7,2008/4/10 18:33,2008/4/10 18:33
Case820,A8,2008/4/16 5:04,2008/4/16 5:04
Case820,A9,2008/4/16 5:04,2008/4/16 5:04
Case821,A10,1970/12/3 0:47,1970/12/3 0:47
Case821,A1,2008/1/15 14:48,2008/1/15 14:48
Case821,A2,2008/1/15 14:48,2008/1/15 14:48
Case821,A3,2008/1/15 14:48,2008/1/15 14:48
Case821,A4,2008/1/15 14:50,2008/1/15 14:50
Case821,A5,2008/1/15 14:52,2008/1/15 14:52
Case821,A6,2008/1/15 14:52,2008/1/15 14:52
Case821,A7,2008/1/15 14:54,2008/1/15 14:54
Case821,A1,2008/1/15 16:48,2008/1/15 16:48
Case821,A6,2008/1/15 16:48,2008/1/15 16:48
Case821,A11,2008/1/15 16:48,2008/1/15 16:48
Case821,A5,2008/1/15 17:06,2008/1/15 17:06
Case821,A6,2008/1/15 17:06,2008/1/15 17:06
Case821,A1,2008/1/15 17:07,2008/1/15 17:07
Case821,A6,2008/1/15 17:07,2008/1/15 17:07
Case821,A13,2008/1/15 17:07,2008/1/15 17:07
Case821,A5,2008/1/15 17:08,2008/1/15 17:08
Case821,A6,2008/1/15 17:08,2008/1/15 17:08
Case821,A7,2008/1/15 17:10,2008/1/15 17:10
Case821,A8,2008/1/21 6:10,2008/1/21 6:10
Case821,A9,2008/1/21 6:10,2008/1/21 6:10
Case822,A10,1970/12/3 0:47,1970/12/3 0:47
Case822,A1,2008/1/10 19:20,2008/1/10 19:20
Case822,A2,2008/1/10 19:20,2008/1/10 19:20
Case822,A3,2008/1/10 19:20,2008/1/10 19:20
Case822,A4,2008/1/10 19:21,2008/1/10 19:21
Case822,A5,2008/1/10 19:25,2008/1/10 19:25
Case822,A6,2008/1/10 19:25,2008/1/10 19:25
Case822,A7,2008/1/10 19:51,2008/1/10 19:51
Case822,A8,2008/1/16 6:23,2008/1/16 6:23
Case822,A9,2008/1/16 6:23,2008/1/16 6:23
Case823,A10,1970/12/3 0:47,1970/12/3 0:47
Case823,A1,2008/4/7 17:28,2008/4/7 17:28
Case823,A2,2008/4/7 17:28,2008/4/7 17:28
Case823,A3,2008/4/7 17:28,2008/4/7 17:28
Case823,A4,2008/4/7 17:34,2008/4/7 17:34
Case823,A5,2008/4/7 18:18,2008/4/7 18:18
Case823,A6,2008/4/7 18:18,2008/4/7 18:18
Case823,A1,2008/4/7 18:19,2008/4/7 18:19
Case823,A6,2008/4/7 18:19,2008/4/7 18:19
Case823,A11,2008/4/7 18:19,2008/4/7 18:19
Case823,A5,2008/4/7 18:37,2008/4/7 18:37
Case823,A6,2008/4/7 18:37,2008/4/7 18:37
Case823,A7,2008/4/7 18:41,2008/4/7 18:41
Case823,A8,2008/4/13 5:07,2008/4/13 5:07
Case823,A9,2008/4/13 5:07,2008/4/13 5:07
Case824,A10,1970/12/3 0:47,1970/12/3 0:47
Case824,A1,2008/1/11 18:27,2008/1/11 18:27
Case824,A2,2008/1/11 18:27,2008/1/11 18:27
Case824,A3,2008/1/11 18:27,2008/1/11 18:27
Case824,A4,2008/1/11 18:28,2008/1/11 18:28
Case824,A5,2008/1/11 20:56,2008/1/11 20:56
Case824,A6,2008/1/11 20:56,2008/1/11 20:56
Case824,A7,2008/1/11 21:05,2008/1/11 21:05
Case824,A8,2008/1/17 6:30,2008/1/17 6:30
Case824,A9,2008/1/17 6:30,2008/1/17 6:30
Case825,A10,1970/12/3 0:47,1970/12/3 0:47
Case825,A1,2008/1/15 0:53,2008/1/15 0:53
Case825,A2,2008/1/15 0:53,2008/1/15 0:53
Case825,A3,2008/1/15 0:53,2008/1/15 0:53
Case825,A4,2008/1/15 0:54,2008/1/15 0:54
Case825,A5,2008/1/15 14:12,2008/1/15 14:12
Case825,A6,2008/1/15 14:12,2008/1/15 14:12
Case825,A7,2008/1/15 14:16,2008/1/15 14:16
Case825,A8,2008/1/21 6:09,2008/1/21 6:09
Case825,A9,2008/1/21 6:09,2008/1/21 6:09
Case826,A10,1970/12/3 0:47,1970/12/3 0:47
Case826,A1,2008/1/7 17:45,2008/1/7 17:45
Case826,A2,2008/1/7 17:45,2008/1/7 17:45
Case826,A3,2008/1/7 17:45,2008/1/7 17:45
Case826,A4,2008/1/7 17:47,2008/1/7 17:47
Case826,A2,2008/1/7 17:50,2008/1/7 17:50
Case826,A11,2008/1/7 18:36,2008/1/7 18:36
Case826,A5,2008/1/7 18:43,2008/1/7 18:43
Case826,A6,2008/1/7 18:43,2008/1/7 18:43
Case826,A14,2008/1/7 19:05,2008/1/7 19:05
Case826,A18,2008/1/7 19:05,2008/1/7 19:05
Case826,A7,2008/1/7 22:25,2008/1/7 22:25
Case826,A16,2008/1/7 22:25,2008/1/7 22:25
Case826,A1,2008/1/11 20:54,2008/1/11 20:54
Case826,A6,2008/1/11 20:54,2008/1/11 20:54
Case826,A12,2008/1/11 21:00,2008/1/11 21:00
Case826,A5,2008/1/11 21:18,2008/1/11 21:18
Case826,A6,2008/1/11 21:18,2008/1/11 21:18
Case826,A1,2008/1/18 17:18,2008/1/18 17:18
Case826,A6,2008/1/18 17:18,2008/1/18 17:18
Case826,A13,2008/1/18 17:18,2008/1/18 17:18
Case826,A5,2008/1/18 17:28,2008/1/18 17:28
Case826,A14,2008/1/18 17:29,2008/1/18 17:29
Case826,A18,2008/1/18 17:29,2008/1/18 17:29
Case826,A7,2008/1/22 22:40,2008/1/22 22:40
Case826,A16,2008/1/22 22:40,2008/1/22 22:40
Case826,A8,2008/1/28 6:13,2008/1/28 6:13
Case826,A9,2008/1/28 6:13,2008/1/28 6:13
Case827,A10,1970/12/3 0:47,1970/12/3 0:47
Case827,A1,2008/1/15 0:59,2008/1/15 0:59
Case827,A4,2008/1/15 0:59,2008/1/15 0:59
Case827,A3,2008/1/15 0:59,2008/1/15 0:59
Case827,A5,2008/1/15 1:01,2008/1/15 1:01
Case827,A6,2008/1/15 1:01,2008/1/15 1:01
Case827,A7,2008/1/15 1:19,2008/1/15 1:19
Case827,A8,2008/1/20 6:15,2008/1/20 6:15
Case827,A9,2008/1/20 6:15,2008/1/20 6:15
Case828,A10,1970/12/3 0:47,1970/12/3 0:47
Case828,A1,2008/8/14 15:58,2008/8/14 15:58
Case828,A2,2008/8/14 15:58,2008/8/14 15:58
Case828,A3,2008/8/14 15:58,2008/8/14 15:58
Case828,A4,2008/8/14 15:59,2008/8/14 15:59
Case828,A5,2008/8/14 16:05,2008/8/14 16:05
Case828,A6,2008/8/14 16:05,2008/8/14 16:05
Case828,A7,2008/8/14 16:12,2008/8/14 16:12
Case828,A8,2008/8/20 5:01,2008/8/20 5:01
Case828,A9,2008/8/20 5:01,2008/8/20 5:01
Case829,A10,1970/12/3 0:47,1970/12/3 0:47
Case829,A1,2008/1/7 17:55,2008/1/7 17:55
Case829,A2,2008/1/7 17:55,2008/1/7 17:55
Case829,A3,2008/1/7 17:55,2008/1/7 17:55
Case829,A4,2008/1/7 18:37,2008/1/7 18:37
Case829,A2,2008/1/7 18:42,2008/1/7 18:42
Case829,A5,2008/1/8 18:25,2008/1/8 18:25
Case829,A6,2008/1/8 18:25,2008/1/8 18:25
Case829,A7,2008/1/8 18:26,2008/1/8 18:26
Case829,A8,2008/1/15 7:07,2008/1/15 7:07
Case829,A9,2008/1/15 7:07,2008/1/15 7:07
Case830,A10,1970/12/3 0:47,1970/12/3 0:47
Case830,A1,2008/10/3 20:27,2008/10/3 20:27
Case830,A2,2008/10/3 20:27,2008/10/3 20:27
Case830,A3,2008/10/3 20:27,2008/10/3 20:27
Case830,A4,2008/10/3 20:48,2008/10/3 20:48
Case830,A5,2008/10/3 21:52,2008/10/3 21:52
Case830,A6,2008/10/3 21:52,2008/10/3 21:52
Case830,A7,2008/10/9 15:01,2008/10/9 15:01
Case830,A8,2008/10/15 5:00,2008/10/15 5:00
Case830,A9,2008/10/15 5:00,2008/10/15 5:00
Case831,A10,1970/12/3 0:47,1970/12/3 0:47
Case831,A1,2009/10/26 14:56,2009/10/26 14:56
Case831,A12,2009/10/26 14:56,2009/10/26 14:56
Case831,A3,2009/10/26 14:56,2009/10/26 14:56
Case831,A4,2009/10/28 22:31,2009/10/28 22:31
Case831,A5,2009/10/28 23:13,2009/10/28 23:13
Case831,A6,2009/10/28 23:13,2009/10/28 23:13
Case831,A6,2009/10/29 18:59,2009/10/29 18:59
Case831,A9,2009/10/29 18:59,2009/10/29 18:59
Case832,A10,1970/12/3 0:47,1970/12/3 0:47
Case832,A1,2009/6/25 20:27,2009/6/25 20:27
Case832,A2,2009/6/25 20:27,2009/6/25 20:27
Case832,A3,2009/6/25 20:27,2009/6/25 20:27
Case832,A4,2009/6/25 20:37,2009/6/25 20:37
Case832,A5,2009/6/25 20:39,2009/6/25 20:39
Case832,A6,2009/6/25 20:39,2009/6/25 20:39
Case832,A7,2009/6/25 20:49,2009/6/25 20:49
Case832,A8,2009/7/1 5:04,2009/7/1 5:04
Case832,A9,2009/7/1 5:04,2009/7/1 5:04
Case833,A10,1970/12/3 0:47,1970/12/3 0:47
Case833,A1,2008/10/3 20:15,2008/10/3 20:15
Case833,A2,2008/10/3 20:15,2008/10/3 20:15
Case833,A3,2008/10/3 20:15,2008/10/3 20:15
Case833,A4,2008/10/3 20:16,2008/10/3 20:16
Case833,A5,2008/10/3 21:42,2008/10/3 21:42
Case833,A6,2008/10/3 21:42,2008/10/3 21:42
Case833,A7,2008/10/3 21:51,2008/10/3 21:51
Case833,A8,2008/10/9 5:04,2008/10/9 5:04
Case833,A9,2008/10/9 5:04,2008/10/9 5:04
Case834,A10,1970/12/3 0:47,1970/12/3 0:47
Case834,A1,2008/2/20 19:37,2008/2/20 19:37
Case834,A2,2008/2/20 19:37,2008/2/20 19:37
Case834,A3,2008/2/20 19:37,2008/2/20 19:37
Case834,A4,2008/2/20 19:38,2008/2/20 19:38
Case834,A5,2008/2/20 19:54,2008/2/20 19:54
Case834,A6,2008/2/20 19:54,2008/2/20 19:54
Case834,A1,2008/2/20 20:12,2008/2/20 20:12
Case834,A6,2008/2/20 20:12,2008/2/20 20:12
Case834,A12,2008/2/20 20:12,2008/2/20 20:12
Case834,A5,2008/2/20 21:10,2008/2/20 21:10
Case834,A6,2008/2/20 21:10,2008/2/20 21:10
Case834,A6,2008/2/20 23:25,2008/2/20 23:25
Case834,A7,2008/2/20 23:49,2008/2/20 23:49
Case834,A8,2008/2/26 6:04,2008/2/26 6:04
Case834,A9,2008/2/26 6:04,2008/2/26 6:04
Case835,A10,1970/12/3 0:47,1970/12/3 0:47
Case835,A1,2008/9/17 17:21,2008/9/17 17:21
Case835,A2,2008/9/17 17:21,2008/9/17 17:21
Case835,A3,2008/9/17 17:21,2008/9/17 17:21
Case835,A4,2008/9/17 17:23,2008/9/17 17:23
Case835,A5,2008/9/17 17:24,2008/9/17 17:24
Case835,A6,2008/9/17 17:24,2008/9/17 17:24
Case835,A7,2008/9/17 19:47,2008/9/17 19:47
Case835,A8,2008/9/23 5:03,2008/9/23 5:03
Case835,A9,2008/9/23 5:03,2008/9/23 5:03
Case836,A10,1970/12/3 0:47,1970/12/3 0:47
Case836,A1,2008/12/3 0:42,2008/12/3 0:42
Case836,A2,2008/12/3 0:42,2008/12/3 0:42
Case836,A3,2008/12/3 0:42,2008/12/3 0:42
Case836,A4,2008/12/3 0:45,2008/12/3 0:45
Case836,A2,2008/12/3 14:22,2008/12/3 14:22
Case836,A11,2008/12/3 15:01,2008/12/3 15:01
Case836,A5,2008/12/3 15:19,2008/12/3 15:19
Case836,A6,2008/12/3 15:19,2008/12/3 15:19
Case836,A7,2008/12/3 15:21,2008/12/3 15:21
Case836,A8,2008/12/9 6:01,2008/12/9 6:01
Case836,A9,2008/12/9 6:01,2008/12/9 6:01
Case837,A10,1970/12/3 0:47,1970/12/3 0:47
Case837,A1,2008/12/15 23:20,2008/12/15 23:20
Case837,A2,2008/12/15 23:20,2008/12/15 23:20
Case837,A3,2008/12/15 23:20,2008/12/15 23:20
Case837,A4,2008/12/15 23:22,2008/12/15 23:22
Case837,A5,2008/12/15 23:24,2008/12/15 23:24
Case837,A6,2008/12/15 23:24,2008/12/15 23:24
Case837,A7,2008/12/18 20:33,2008/12/18 20:33
Case837,A8,2008/12/24 6:00,2008/12/24 6:00
Case837,A9,2008/12/24 6:00,2008/12/24 6:00
Case838,A10,1970/12/3 0:47,1970/12/3 0:47
Case838,A1,2008/1/11 18:21,2008/1/11 18:21
Case838,A2,2008/1/11 18:21,2008/1/11 18:21
Case838,A3,2008/1/11 18:21,2008/1/11 18:21
Case838,A4,2008/1/11 18:22,2008/1/11 18:22
Case838,A5,2008/1/11 18:46,2008/1/11 18:46
Case838,A6,2008/1/11 18:46,2008/1/11 18:46
Case838,A7,2008/1/11 20:56,2008/1/11 20:56
Case838,A8,2008/1/17 6:30,2008/1/17 6:30
Case838,A9,2008/1/17 6:30,2008/1/17 6:30
Case839,A10,1970/12/3 0:47,1970/12/3 0:47
Case839,A1,2008/1/15 1:03,2008/1/15 1:03
Case839,A2,2008/1/15 1:03,2008/1/15 1:03
Case839,A3,2008/1/15 1:03,2008/1/15 1:03
Case839,A4,2008/1/15 1:44,2008/1/15 1:44
Case839,A5,2008/1/15 14:09,2008/1/15 14:09
Case839,A6,2008/1/15 14:09,2008/1/15 14:09
Case839,A7,2008/1/15 14:12,2008/1/15 14:12
Case839,A8,2008/1/21 6:09,2008/1/21 6:09
Case839,A9,2008/1/21 6:09,2008/1/21 6:09
Case840,A10,1970/12/3 0:47,1970/12/3 0:47
Case840,A1,2008/10/6 17:18,2008/10/6 17:18
Case840,A2,2008/10/6 17:18,2008/10/6 17:18
Case840,A3,2008/10/6 17:18,2008/10/6 17:18
Case840,A4,2008/10/6 17:22,2008/10/6 17:22
Case840,A5,2008/10/6 17:23,2008/10/6 17:23
Case840,A6,2008/10/6 17:23,2008/10/6 17:23
Case840,A7,2008/10/6 17:25,2008/10/6 17:25
Case840,A1,2008/10/6 18:38,2008/10/6 18:38
Case840,A6,2008/10/6 18:38,2008/10/6 18:38
Case840,A5,2008/10/6 18:43,2008/10/6 18:43
Case840,A6,2008/10/6 18:43,2008/10/6 18:43
Case840,A7,2008/10/6 18:46,2008/10/6 18:46
Case840,A8,2008/10/12 5:06,2008/10/12 5:06
Case840,A9,2008/10/12 5:06,2008/10/12 5:06
Case841,A10,1970/12/3 0:47,1970/12/3 0:47
Case841,A1,2008/11/28 16:54,2008/11/28 16:54
Case841,A2,2008/11/28 16:54,2008/11/28 16:54
Case841,A3,2008/11/28 16:54,2008/11/28 16:54
Case841,A4,2008/11/28 16:56,2008/11/28 16:56
Case841,A5,2008/11/28 16:57,2008/11/28 16:57
Case841,A6,2008/11/28 16:57,2008/11/28 16:57
Case841,A1,2008/11/28 16:59,2008/11/28 16:59
Case841,A6,2008/11/28 16:59,2008/11/28 16:59
Case841,A2,2008/11/28 16:59,2008/11/28 16:59
Case841,A5,2008/11/28 17:42,2008/11/28 17:42
Case841,A6,2008/11/28 17:42,2008/11/28 17:42
Case841,A7,2008/11/28 17:43,2008/11/28 17:43
Case841,A8,2008/12/4 6:04,2008/12/4 6:04
Case841,A9,2008/12/4 6:04,2008/12/4 6:04
Case842,A10,1970/12/3 0:47,1970/12/3 0:47
Case842,A1,2009/6/29 17:46,2009/6/29 17:46
Case842,A11,2009/6/29 17:46,2009/6/29 17:46
Case842,A3,2009/6/29 17:46,2009/6/29 17:46
Case842,A13,2009/6/29 17:47,2009/6/29 17:47
Case842,A5,2009/6/29 17:55,2009/6/29 17:55
Case842,A6,2009/6/29 17:55,2009/6/29 17:55
Case842,A7,2009/6/29 17:55,2009/6/29 17:55
Case842,A8,2009/7/5 5:07,2009/7/5 5:07
Case842,A9,2009/7/5 5:07,2009/7/5 5:07
Case843,A10,1970/12/3 0:47,1970/12/3 0:47
Case843,A1,2008/11/11 14:09,2008/11/11 14:09
Case843,A2,2008/11/11 14:09,2008/11/11 14:09
Case843,A3,2008/11/11 14:09,2008/11/11 14:09
Case843,A4,2008/11/11 14:11,2008/11/11 14:11
Case843,A5,2008/11/12 14:27,2008/11/12 14:27
Case843,A6,2008/11/12 14:27,2008/11/12 14:27
Case843,A7,2008/11/19 23:32,2008/11/19 23:32
Case843,A8,2008/11/25 6:00,2008/11/25 6:00
Case843,A9,2008/11/25 6:00,2008/11/25 6:00
Case844,A10,1970/12/3 0:47,1970/12/3 0:47
Case844,A1,2009/4/29 22:14,2009/4/29 22:14
Case844,A2,2009/4/29 22:14,2009/4/29 22:14
Case844,A3,2009/4/29 22:14,2009/4/29 22:14
Case844,A4,2009/4/29 22:15,2009/4/29 22:15
Case844,A5,2009/4/30 15:23,2009/4/30 15:23
Case844,A6,2009/4/30 15:23,2009/4/30 15:23
Case844,A7,2009/4/30 15:27,2009/4/30 15:27
Case844,A8,2009/5/6 5:04,2009/5/6 5:04
Case844,A9,2009/5/6 5:04,2009/5/6 5:04
Case845,A10,1970/12/3 0:47,1970/12/3 0:47
Case845,A1,2008/6/4 17:33,2008/6/4 17:33
Case845,A2,2008/6/4 17:33,2008/6/4 17:33
Case845,A3,2008/6/4 17:33,2008/6/4 17:33
Case845,A4,2008/6/4 17:35,2008/6/4 17:35
Case845,A19,2008/6/5 15:38,2008/6/5 15:38
Case845,A13,2008/6/5 15:44,2008/6/5 15:44
Case845,A13,2008/7/17 17:35,2008/7/17 17:35
Case845,A5,2008/7/17 17:50,2008/7/17 17:50
Case845,A6,2008/7/17 17:50,2008/7/17 17:50
Case845,A14,2008/7/17 17:53,2008/7/17 17:53
Case845,A18,2008/7/17 17:53,2008/7/17 17:53
Case845,A7,2008/7/31 15:33,2008/7/31 15:33
Case845,A16,2008/7/31 15:33,2008/7/31 15:33
Case845,A8,2008/8/6 5:00,2008/8/6 5:00
Case845,A9,2008/8/6 5:00,2008/8/6 5:00
Case846,A10,1970/12/3 0:47,1970/12/3 0:47
Case846,A1,2008/5/19 14:39,2008/5/19 14:39
Case846,A2,2008/5/19 14:39,2008/5/19 14:39
Case846,A3,2008/5/19 14:39,2008/5/19 14:39
Case846,A4,2008/5/19 14:39,2008/5/19 14:39
Case846,A5,2008/5/19 14:41,2008/5/19 14:41
Case846,A6,2008/5/19 14:41,2008/5/19 14:41
Case846,A7,2008/5/19 14:55,2008/5/19 14:55
Case846,A1,2008/5/19 17:33,2008/5/19 17:33
Case846,A6,2008/5/19 17:33,2008/5/19 17:33
Case846,A5,2008/5/19 18:04,2008/5/19 18:04
Case846,A6,2008/5/19 18:04,2008/5/19 18:04
Case846,A7,2008/5/19 18:13,2008/5/19 18:13
Case846,A8,2008/5/25 5:03,2008/5/25 5:03
Case846,A9,2008/5/25 5:03,2008/5/25 5:03
Case847,A10,1970/12/3 0:47,1970/12/3 0:47
Case847,A1,2008/6/12 19:56,2008/6/12 19:56
Case847,A2,2008/6/12 19:56,2008/6/12 19:56
Case847,A3,2008/6/12 19:56,2008/6/12 19:56
Case847,A4,2008/6/12 19:58,2008/6/12 19:58
Case847,A5,2008/6/16 14:31,2008/6/16 14:31
Case847,A6,2008/6/16 14:31,2008/6/16 14:31
Case847,A7,2008/6/16 14:31,2008/6/16 14:31
Case847,A8,2008/6/22 5:00,2008/6/22 5:00
Case847,A9,2008/6/22 5:00,2008/6/22 5:00
Case848,A10,1970/12/3 0:47,1970/12/3 0:47
Case848,A1,2008/7/11 15:14,2008/7/11 15:14
Case848,A2,2008/7/11 15:14,2008/7/11 15:14
Case848,A3,2008/7/11 15:14,2008/7/11 15:14
Case848,A4,2008/7/11 15:15,2008/7/11 15:15
Case848,A5,2008/7/11 15:28,2008/7/11 15:28
Case848,A6,2008/7/11 15:28,2008/7/11 15:28
Case848,A7,2008/7/11 16:04,2008/7/11 16:04
Case848,A8,2008/7/17 5:03,2008/7/17 5:03
Case848,A9,2008/7/17 5:03,2008/7/17 5:03
Case849,A10,1970/12/3 0:47,1970/12/3 0:47
Case849,A1,2008/1/15 21:01,2008/1/15 21:01
Case849,A2,2008/1/15 21:01,2008/1/15 21:01
Case849,A3,2008/1/15 21:01,2008/1/15 21:01
Case849,A4,2008/1/15 21:02,2008/1/15 21:02
Case849,A5,2008/1/15 21:12,2008/1/15 21:12
Case849,A6,2008/1/15 21:12,2008/1/15 21:12
Case849,A7,2008/1/15 21:13,2008/1/15 21:13
Case849,A8,2008/1/21 6:30,2008/1/21 6:30
Case849,A9,2008/1/21 6:30,2008/1/21 6:30
Case850,A10,1970/12/3 0:47,1970/12/3 0:47
Case850,A1,2009/11/10 16:16,2009/11/10 16:16
Case850,A2,2009/11/10 16:16,2009/11/10 16:16
Case850,A3,2009/11/10 16:16,2009/11/10 16:16
Case850,A4,2009/11/10 17:20,2009/11/10 17:20
Case850,A11,2009/11/10 17:27,2009/11/10 17:27
Case850,A5,2009/11/10 17:29,2009/11/10 17:29
Case850,A6,2009/11/10 17:29,2009/11/10 17:29
Case850,A7,2009/11/10 19:01,2009/11/10 19:01
Case850,A8,2009/11/16 6:06,2009/11/16 6:06
Case850,A9,2009/11/16 6:06,2009/11/16 6:06
Case851,A10,1970/12/3 0:47,1970/12/3 0:47
Case851,A1,2008/4/22 17:11,2008/4/22 17:11
Case851,A4,2008/4/22 17:11,2008/4/22 17:11
Case851,A3,2008/4/22 17:11,2008/4/22 17:11
Case851,A5,2008/4/22 18:53,2008/4/22 18:53
Case851,A6,2008/4/22 18:53,2008/4/22 18:53
Case851,A7,2008/4/22 20:27,2008/4/22 20:27
Case851,A8,2008/4/28 5:05,2008/4/28 5:05
Case851,A9,2008/4/28 5:05,2008/4/28 5:05
Case852,A10,1970/12/3 0:47,1970/12/3 0:47
Case852,A1,2009/11/2 14:59,2009/11/2 14:59
Case852,A2,2009/11/2 14:59,2009/11/2 14:59
Case852,A3,2009/11/2 14:59,2009/11/2 14:59
Case852,A4,2009/11/2 15:05,2009/11/2 15:05
Case852,A5,2009/11/2 15:13,2009/11/2 15:13
Case852,A6,2009/11/2 15:13,2009/11/2 15:13
Case852,A7,2009/11/3 20:02,2009/11/3 20:02
Case852,A8,2009/11/9 6:01,2009/11/9 6:01
Case852,A9,2009/11/9 6:01,2009/11/9 6:01
Case853,A10,1970/12/3 0:47,1970/12/3 0:47
Case853,A1,2009/7/7 3:58,2009/7/7 3:58
Case853,A4,2009/7/7 3:58,2009/7/7 3:58
Case853,A3,2009/7/7 3:58,2009/7/7 3:58
Case853,A5,2009/7/7 4:26,2009/7/7 4:26
Case853,A6,2009/7/7 4:26,2009/7/7 4:26
Case853,A11,2009/7/7 4:26,2009/7/7 4:26
Case853,A7,2009/7/7 4:26,2009/7/7 4:26
Case853,A8,2009/7/12 5:06,2009/7/12 5:06
Case853,A9,2009/7/12 5:06,2009/7/12 5:06
Case854,A10,1970/12/3 0:47,1970/12/3 0:47
Case854,A1,2008/4/25 16:58,2008/4/25 16:58
Case854,A2,2008/4/25 16:58,2008/4/25 16:58
Case854,A3,2008/4/25 16:58,2008/4/25 16:58
Case854,A4,2008/4/25 16:59,2008/4/25 16:59
Case854,A5,2008/4/25 17:04,2008/4/25 17:04
Case854,A6,2008/4/25 17:04,2008/4/25 17:04
Case854,A7,2008/4/25 17:07,2008/4/25 17:07
Case854,A8,2008/5/1 5:03,2008/5/1 5:03
Case854,A9,2008/5/1 5:03,2008/5/1 5:03
Case855,A10,1970/12/3 0:47,1970/12/3 0:47
Case855,A1,2009/11/4 0:47,2009/11/4 0:47
Case855,A12,2009/11/4 0:47,2009/11/4 0:47
Case855,A3,2009/11/4 0:47,2009/11/4 0:47
Case855,A5,2009/11/5 20:38,2009/11/5 20:38
Case855,A6,2009/11/5 20:38,2009/11/5 20:38
Case855,A7,2009/11/5 20:38,2009/11/5 20:38
Case855,A8,2009/11/11 6:01,2009/11/11 6:01
Case855,A9,2009/11/11 6:01,2009/11/11 6:01
Case856,A10,1970/12/3 0:47,1970/12/3 0:47
Case856,A1,2009/9/25 18:45,2009/9/25 18:45
Case856,A11,2009/9/25 18:45,2009/9/25 18:45
Case856,A3,2009/9/25 18:45,2009/9/25 18:45
Case856,A5,2009/9/25 20:36,2009/9/25 20:36
Case856,A6,2009/9/25 20:36,2009/9/25 20:36
Case856,A7,2009/9/25 21:26,2009/9/25 21:26
Case856,A8,2009/10/1 5:05,2009/10/1 5:05
Case856,A9,2009/10/1 5:05,2009/10/1 5:05
Case857,A10,1970/12/3 0:47,1970/12/3 0:47
Case857,A1,2008/5/2 13:26,2008/5/2 13:26
Case857,A4,2008/5/2 13:26,2008/5/2 13:26
Case857,A3,2008/5/2 13:26,2008/5/2 13:26
Case857,A5,2008/5/2 13:44,2008/5/2 13:44
Case857,A6,2008/5/2 13:44,2008/5/2 13:44
Case857,A7,2008/5/2 14:34,2008/5/2 14:34
Case857,A1,2008/5/2 19:17,2008/5/2 19:17
Case857,A6,2008/5/2 19:17,2008/5/2 19:17
Case857,A5,2008/5/2 19:47,2008/5/2 19:47
Case857,A6,2008/5/2 19:47,2008/5/2 19:47
Case857,A7,2008/5/5 17:40,2008/5/5 17:40
Case857,A8,2008/5/11 5:01,2008/5/11 5:01
Case857,A9,2008/5/11 5:01,2008/5/11 5:01
Case858,A10,1970/12/3 0:47,1970/12/3 0:47
Case858,A1,2008/2/14 0:28,2008/2/14 0:28
Case858,A2,2008/2/14 0:28,2008/2/14 0:28
Case858,A3,2008/2/14 0:28,2008/2/14 0:28
Case858,A4,2008/2/14 1:04,2008/2/14 1:04
Case858,A5,2008/2/14 14:27,2008/2/14 14:27
Case858,A6,2008/2/14 14:27,2008/2/14 14:27
Case858,A1,2008/2/14 14:28,2008/2/14 14:28
